country_region_code,country_region,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-02,15,99,22,11,-16,4
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-03,10,102,19,7,-12,6
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-04,6,82,18,7,-5,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-05,7,69,24,4,-3,4
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-06,15,95,19,13,-15,3
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-07,12,92,18,9,-15,4
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-08,8,86,12,3,-17,4
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-09,11,90,14,6,-15,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-10,7,92,9,4,-10,6
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-11,3,74,11,2,-4,6
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-12,5,61,17,-1,-2,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-13,11,85,9,8,-14,4
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-14,11,86,9,5,-15,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-15,11,85,9,5,-15,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-16,11,88,12,6,-15,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-17,7,91,8,3,-12,6
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-18,4,72,8,1,-5,6
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-19,6,60,14,-1,-3,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-20,11,82,9,7,-14,4
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-21,10,83,7,4,-14,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-22,9,82,5,2,-11,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-23,10,87,6,4,-11,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-24,6,89,2,2,-8,6
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-25,3,71,2,0,-3,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-26,5,59,7,-3,-1,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-27,9,79,3,5,-11,4
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-28,9,80,1,2,-11,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-29,10,84,1,4,-11,4
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-09-30,14,94,2,8,-9,4
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-01,15,103,4,9,-4,3
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-02,12,86,4,7,0,4
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-03,15,79,5,6,0,4
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-04,17,95,4,14,-8,0
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-05,15,94,3,10,-9,2
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-06,15,91,1,8,-7,2
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-07,15,94,0,9,-7,2
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-08,12,99,0,8,-2,3
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-09,11,83,0,7,1,4
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-10,14,74,5,5,0,4
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-11,13,87,0,12,-6,1
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-12,14,89,1,9,-5,2
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-13,15,91,3,10,-5,2
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-14,14,92,0,11,-3,2
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-15,12,97,0,11,1,3
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-16,10,81,0,9,2,4
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-17,12,71,6,3,0,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-18,22,104,12,20,-12,1
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-19,5,63,16,-7,-58,11
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-20,10,78,6,1,-41,7
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-21,13,91,2,11,-4,2
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-22,11,96,0,7,2,4
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-23,8,78,-2,4,4,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-24,8,63,-1,-1,-1,7
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-25,10,80,-1,8,-1,2
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-26,11,84,0,6,0,3
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-27,12,85,-1,6,1,3
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-28,13,89,-1,8,2,3
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-29,12,96,-1,8,7,3
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-30,11,83,-1,7,7,4
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-10-31,13,72,5,4,0,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-01,14,88,0,12,1,1
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-02,14,89,-2,9,3,2
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-03,15,89,-4,9,3,3
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-04,16,97,-2,11,5,2
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-05,15,104,-3,13,9,2
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-06,12,84,-4,5,-15,7
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-07,15,78,3,9,-3,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-08,13,88,-4,12,5,2
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-09,13,91,-2,8,5,3
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-10,16,93,0,11,5,3
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-11,17,96,0,12,5,2
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-12,15,100,-2,12,10,3
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-13,14,87,0,13,7,3
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-14,16,77,10,11,-5,4
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-15,17,89,8,17,-6,2
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-16,18,91,8,13,-7,3
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-17,21,96,12,19,-8,2
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-18,22,97,17,7,-43,8
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-19,15,100,5,11,-9,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-20,14,85,4,11,-2,4
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-21,13,73,1,12,-3,4
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-22,14,86,-4,12,7,2
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-23,8,75,-15,3,7,4
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-24,13,84,-9,6,7,4
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-25,13,91,-8,8,8,3
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-26,14,98,-9,10,13,4
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-27,14,86,-9,9,11,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-28,15,76,-3,6,-2,6
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-29,13,87,-8,12,9,3
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-11-30,15,92,-5,5,9,3
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-01,17,95,-4,6,8,3
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-02,10,86,-16,1,9,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-03,17,107,-3,8,15,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-04,16,89,-3,6,11,6
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-05,16,79,2,3,-4,6
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-06,13,87,-7,6,10,4
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-07,13,85,-9,2,13,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-08,13,83,-12,0,14,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-09,13,89,-10,0,16,4
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-10,10,89,-12,0,19,6
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-11,12,71,-13,-5,17,6
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-12,11,66,-1,-6,2,7
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-13,8,74,-13,-2,15,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-14,8,77,-12,-4,15,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-15,8,74,-14,-4,15,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-16,8,79,-15,-3,16,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-17,8,84,-12,-3,20,6
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-18,7,71,-12,-5,18,7
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-19,9,64,-4,-8,2,7
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-20,8,75,-11,-2,15,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-21,8,75,-13,-6,15,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-22,5,66,-21,-8,14,7
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-23,11,85,-11,-2,14,5
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-24,9,89,-12,-2,16,6
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-25,0,62,-25,-9,11,8
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-26,11,68,-1,-4,2,7
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-27,13,81,0,1,-6,6
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-28,15,85,4,0,-7,6
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-29,16,87,7,2,-9,6
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-30,19,95,10,4,-9,6
MA,Morocco,ChIJjcVRlmGICw0Rw_8sxIGT09k,2021-12-31,17,106,7,3,-9,6
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-01,-37,7,-46,-28,-56,24
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-02,-25,19,-22,-15,-11,14
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-03,-20,14,-20,-6,-3,9
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-04,-18,26,-10,-6,-9,11
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-05,-29,10,-35,-15,-12,13
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-06,-27,12,-38,-17,-11,15
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-07,-31,10,-42,-14,-16,16
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-08,-28,18,-39,-17,-15,17
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-09,-26,15,-39,-18,-1,14
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-10,-30,-4,-51,-26,-6,14
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-11,-17,19,-30,-22,-54,20
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-12,-18,23,-16,-7,-9,10
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-13,-20,18,-23,-13,-11,8
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-14,-22,16,-28,-15,-15,8
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-15,-25,14,-27,-18,-15,9
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-16,-23,11,-27,-20,-8,8
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-17,-23,-1,-31,-20,-12,7
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-18,-23,8,-25,-18,-16,9
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-19,-22,13,-25,-16,-16,8
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-20,-26,6,-38,-20,-15,10
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-21,-21,15,-30,-15,-15,9
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-22,-25,13,-35,-17,-14,11
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-23,-20,14,-25,-15,-6,8
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-24,-20,0,-26,-17,-8,6
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-25,-19,11,-20,-17,-20,9
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-26,-18,13,-19,-14,-21,8
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-27,-20,11,-27,-16,-20,8
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-28,-19,16,-25,-14,-22,8
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-29,-19,26,-24,-13,-19,8
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-30,-17,23,-20,-13,-9,5
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-01-31,-16,15,-23,-11,-7,3
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-01,-16,27,-18,-14,-13,7
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-02,-15,32,-18,-13,-13,7
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-03,-18,23,-24,-20,-12,7
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-04,-19,23,-25,-18,-13,7
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-05,-21,26,-30,-21,-11,9
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-06,-21,16,-32,-24,-4,8
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-07,-17,9,-24,-21,-6,6
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-08,-19,20,-26,-20,-12,8
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-09,-16,29,-23,-18,-12,8
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-10,-15,27,-19,-18,-11,8
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-11,-17,28,-26,-17,-12,8
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-12,-17,33,-21,-18,-9,7
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-13,-15,21,-17,-20,-3,5
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-14,-15,8,-14,-19,-6,4
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-15,-15,23,-19,-19,-12,7
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-16,-15,26,-20,-19,-13,7
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-17,-15,26,-20,-18,-11,7
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-18,-15,30,-20,-15,-12,7
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-19,-17,35,-21,-15,-10,7
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-20,-15,25,-15,-17,-1,4
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-21,-24,0,-38,-26,-8,7
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-22,-15,27,-16,-17,-10,7
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-23,-14,30,-18,-16,-11,7
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-24,-14,28,-19,-17,-10,7
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-25,-15,30,-23,-14,-11,6
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-26,-17,37,-23,-14,-7,8
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-27,-12,32,-13,-15,2,5
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-02-28,-13,15,-16,-15,-3,4
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-01,-10,36,-11,-12,-7,6
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-02,-9,39,-14,-11,-8,6
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-03,-10,36,-15,-12,-8,6
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-04,-11,38,-19,-9,-8,6
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-05,-16,38,-25,-13,-6,7
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-06,-8,38,-10,-11,2,5
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-07,-16,12,-26,-17,-5,6
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-08,-9,35,-13,-12,-6,6
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-09,-9,39,-15,-11,-7,6
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-10,-8,36,-15,-11,-7,7
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-11,-10,39,-16,-8,-8,7
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-12,-12,45,-15,-8,-6,6
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-13,-10,31,-8,-10,0,4
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-14,-12,14,-9,-9,-6,2
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-15,-12,30,-12,-12,-16,5
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-16,-11,33,-12,-10,-18,5
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-17,-11,31,-15,-12,-16,5
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-18,-11,35,-15,-10,-17,4
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-19,-14,39,-16,-11,-15,5
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-20,-15,25,-22,-16,-6,4
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-21,-16,11,-17,-13,-5,2
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-22,-11,36,-11,-12,-7,6
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-23,-11,38,-14,-12,-9,6
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-24,-11,35,-13,-11,-7,6
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-25,-12,37,-17,-9,-7,6
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-26,-14,46,-16,-10,-5,7
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-27,-13,32,-9,-13,3,5
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-28,-15,15,-15,-13,-3,4
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-29,-13,33,-15,-14,-5,7
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-30,-10,39,-14,-5,-6,6
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-03-31,-8,40,-12,-11,-6,6
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-01,-6,49,-11,-4,-6,5
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-02,-9,53,-9,-5,-4,6
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-03,-8,40,-3,-8,2,4
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-04,-10,24,-1,-9,-4,2
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-05,-7,43,-6,-7,-9,6
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-06,-7,46,-8,-6,-7,6
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-07,-8,43,-9,-7,-8,6
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-08,-7,46,-9,-2,-7,6
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-09,-9,53,-8,-5,-5,6
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-10,-8,41,0,-7,2,5
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-11,-6,31,4,-7,-1,2
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-12,-2,50,-1,-3,-4,5
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-13,-4,59,-7,-5,-6,6
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-14,-46,27,-33,-28,-16,15
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-15,-46,27,-32,-26,-16,16
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-16,-47,31,-31,-28,-14,18
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-17,-44,22,-29,-33,-12,16
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-18,-45,12,-27,-34,-24,14
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-19,-43,22,-26,-27,-15,15
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-20,-42,28,-26,-26,-16,15
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-21,-42,26,-27,-27,-16,16
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-22,-43,27,-29,-25,-16,15
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-23,-43,35,-24,-25,-14,16
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-24,-39,27,-24,-27,-8,14
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-25,-41,14,-27,-31,-22,12
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-26,-42,23,-29,-26,-14,15
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-27,-40,31,-26,-24,-15,15
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-28,-39,31,-26,-25,-15,15
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-29,-38,34,-26,-21,-15,15
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-04-30,-39,44,-28,-20,-12,15
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-05-01,-32,39,-21,-23,-34,15
MA,Morocco,ChIJsSpoj4Azpg0RdqFGLh2Vh80,2021-05-02,-33,28,-21,-23,-18,11
